MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,RIO-REPEAT,NEMS-RHG,ReEDS-NREL,EPS-EI,GCAM-CGS
16.65819359,25.53669875,31.97492272,62.83186289,70.11674009,80.26764675,110.6013846,116.2970442,126.6714705
28.8546806,44.23368489,55.38572818,108.8349301,121.4535135,139.0365226,191.5794536,201.4452555,219.4154367
33.73747181,51.71891236,64.75810526,127.2519851,142.0058861,162.5642934,223.9985431,235.5338367,256.5449334
11.33265464,17.37274729,21.75270411,42.74483895,47.70077832,54.60649224,75.24268986,79.11747631,86.17525181
40.95985352,62.79068824,78.6212589,154.4935762,172.4059327,197.3654007,271.9512466,285.9559693,311.4650367
14.61033665,22.39737243,28.04412032,55.10769607,61.4970148,70.40003078,97.00472351,102.0001934,111.0992509
23.42339815,35.90763062,44.96053798,88.34905975,98.59246208,112.8658422,155.5186793,163.527453,178.1151282
21.33698013,32.70919089,40.95571871,80.47944712,89.81042765,102.8124193,141.6659936,148.9613929,162.2496842
27.40565221,42.01235151,52.60435993,103.3694423,115.3543439,132.054367,181.9586898,191.3290494,208.3968016
9.298553,14.25450758,17.84830462,35.07255478,39.13895107,44.8051563,61.73735651,64.91665636,70.70762959
16.39970207,25.1404361,31.4787557,61.85687701,69.028712,79.02210319,108.8851409,114.4924188,124.7058612
12.02516719,18.43435606,23.08196201,45.3568781,50.61566356,57.94336984,79.84059819,83.95216396,91.44122395
25.44964301,39.01382604,48.84985662,95.99170951,107.121219,122.6293202,168.9718479,177.6734218,193.5230063
71.44971622,109.5310767,137.145672,269.4961341,300.7421636,344.2810621,474.3874239,498.8170391,543.3146501
27.55905971,42.24752233,52.89882121,103.9480693,116.0000582,132.7935624,182.9772325,192.4000443,209.5633359
24.33848818,37.3104465,46.71702693,91.80062315,102.444208,117.2752112,161.5943816,169.9160368,185.0736138
3.185949642,4.884001126,6.115338559,12.01685825,13.41012168,15.35152531,21.15298035,22.24229922,24.22645192
51.41059068,78.81147256,98.68114782,193.911973,216.3945932,247.7223662,341.338482,358.9164517,390.9340521
17.44411075,26.74149504,33.48346807,65.79620828,73.4247788,84.05459524,115.819449,121.7838241,132.6477057
26.44838349,40.5448765,50.76691021,99.75878815,111.3250618,127.4417596,175.6029439,184.6460006,201.1175828
22.31567135,34.20950619,42.8342883,84.17090334,93.92988018,107.5282512,148.1639733,155.7940003,169.691803
48.92390139,74.99942446,93.90801937,184.5326054,205.9277592,235.7402328,324.8282117,341.5559491,372.0248837
34.22423433,52.46511018,65.69243189,129.0879703,144.0547398,164.9097627,227.2303826,238.9321069,260.2463506
18.55485022,28.44423784,35.61550049,69.98572797,78.10004147,89.40670278,123.1941575,129.5383094,141.0939397
13.07766571,20.04781658,25.1022026,49.32672288,55.04578168,63.01484287,86.82861843,91.30004754,99.44458487
29.70192005,45.53248711,57.01197992,112.0305727,125.0196666,143.1189531,197.2046648,207.3601492,225.8579761
79.66066892,122.1183134,152.9063592,300.4664462,335.3032481,383.8456072,528.9037034,556.1407533,605.7519994
12.41449489,19.03118814,23.82926532,46.82535574,52.25440003,59.81934867,82.42552331,86.67020544,94.40173179
23.13610519,35.4672159,44.40908743,87.26543975,97.38320457,111.4815186,153.6112097,161.521754,175.9305083
26.55311306,40.70542497,50.96793561,100.1538102,111.7658837,127.9464,176.2982915,185.3771567,201.9139626
53.71067815,82.33746357,103.0960995,202.5875103,226.0759932,258.8053571,356.6098172,374.9742177,408.4242716
77.87462094,119.3803353,149.4780915,293.729778,327.7855144,375.2395199,517.0453119,543.6716882,592.1706153
11.20670275,17.1796654,21.51094309,42.26976993,47.17062865,53.999592,74.40643752,78.23815934,85.21749425
34.44816918,52.80839812,66.1222684,129.9326143,144.9973139,165.9887947,228.7171888,240.4954794,261.9491857
21.10378793,32.35171161,40.50811299,79.59988594,88.82888803,101.6887807,140.1177236,147.3333914,160.4764548
28.99106895,44.44276568,55.6475217,109.3493637,122.0275917,139.693711,192.4849984,202.3974333,220.4525548
18.73213329,28.71600948,35.95579024,70.65440946,78.84625151,90.26094277,124.3712211,130.7759885,142.4420275
13.28764161,20.3697057,25.50524529,50.11871614,55.92960054,64.02661353,88.2227447,92.76596739,101.041274
32.10663113,49.21886414,61.62775355,121.1007324,135.1414424,154.7060737,213.1706441,224.1483315,244.1437696
16.98332941,26.03512587,32.59901155,64.05821969,71.48528364,81.83431643,112.7601103,118.5669382,129.1438533
23.71356803,36.35245562,45.51751072,89.44353103,99.81382899,114.2640282,157.4452502,165.5532369,180.3216247
24.75197626,37.94431598,47.51070539,93.36022962,104.184639,119.267607,164.3397185,172.8027508,188.2178409
45.94891275,70.43882259,88.19761436,173.311456,193.4056028,221.4052248,305.0758981,320.786447,349.4026116
73.33508041,112.4213047,140.7645743,276.607406,308.6779334,353.3657054,486.9052211,511.9794676,557.6512498
46.33135647,71.02510165,88.93170407,174.7539685,195.0153636,223.2480332,307.6151174,323.4564289,352.3107726
60.6257133,92.93808293,116.3693102,228.6698426,255.1823737,292.1255125,402.5219059,423.2506496,461.0072642
20.83981563,31.94704702,40.00142578,78.6042275,87.71779055,100.416828,138.3650905,145.4905027,158.4691688
23.76072042,36.42473936,45.60801838,89.6213818,100.0123002,114.4912324,157.7583166,165.8824252,180.6801788
16.48476442,25.27083508,31.64203042,62.17771766,69.38675168,79.43197682,109.4499088,115.0862706,125.3526884
38.96433921,59.73160218,74.79092666,146.9668368,164.0065251,187.7499981,258.7021122,272.0245418,296.2908384
30.83564591,47.27046761,59.18813404,116.3067931,129.7916823,148.5818207,204.7319906,215.275111,234.4790022
14.59475125,22.3734803,28.01420459,55.04891059,61.43141359,70.32493239,96.90124488,101.8913859,110.9807371
6.627471019,10.15978893,12.7212397,24.99768946,27.89598166,31.93452518,44.00281862,46.26883975,50.39631069
8.877545285,13.60911064,17.04019244,33.48458554,37.36686886,42.77652707,58.94209328,61.97744495,67.50622207
20.53259433,31.47608252,39.41172334,77.44544118,86.42465177,98.93647951,136.3253074,143.3456765,156.1330107
9.869444677,15.12967383,18.94411475,37.22586074,41.5419165,47.55600268,65.5277681,68.90226346,75.04877786
31.32485983,48.02042339,60.12716607,118.1520246,131.8508542,150.9391021,207.9801061,218.6904953,238.1990602
28.98960778,44.44052574,55.64471703,109.3438524,122.0214415,139.6866704,192.4752971,202.3872324,220.4414439
68.34269458,104.7680707,131.1818335,257.7769788,287.6642613,329.3098521,453.7584827,477.1257656,519.6883788
2.976662887,4.563168451,5.713618662,11.22746433,12.52920353,14.34307531,19.76342963,20.78119055,22.63500319
21.28927457,32.63605916,40.86414926,80.2995099,89.60962807,102.5825497,141.3492545,148.6283427,161.8869238
62.55809173,95.90038287,120.078455,235.9584442,263.3160333,301.4366943,415.3518523,436.741302,475.7013675
35.85921553,54.97150574,68.83073121,135.2548403,150.9366116,172.7879334,238.0857724,250.3465187,272.6789995
22.37701111,34.3035389,42.95202821,84.40226645,94.18806808,107.8238174,148.5712361,156.2222359,170.15824
41.20315094,63.16365863,79.08826129,155.4112525,173.4300067,198.5377314,273.5666097,287.654519,313.3151077
5.846582507,8.962701473,11.2223467,22.05231128,24.60910925,28.17180728,38.81814177,40.81716666,44.45831413
21.3165892,32.67793197,40.9165789,80.40253602,89.72459928,102.7141654,141.5306088,148.8190363,162.0946284
22.11812522,33.90667167,42.45510419,83.42579305,93.09838001,106.5763735,146.8523739,154.4148573,168.1896318
17.15389389,26.29659804,32.92640517,64.70155983,72.20321418,82.65618286,113.8925662,119.7577123,130.440852
31.98557193,49.03328265,61.3953839,120.6441178,134.6318868,154.1227489,212.3668766,223.3031722,243.2232168
26.00010756,39.85767789,49.90645747,98.06796784,109.4382037,125.2817383,172.6266345,181.5164196,197.7088236
15.33140764,23.50276074,29.42819531,57.82745275,64.5321066,73.87451742,101.7922444,107.034258,116.5823857
33.10400582,50.74782086,63.54218553,124.8626595,139.3395364,159.5119321,219.792672,231.1113751,251.7279604
37.48539186,57.4644036,71.95212983,141.3884998,157.7814223,180.6236778,248.8827027,261.6994604,285.0446949
25.95415282,39.78723013,49.81824867,97.8946344,109.2447736,125.0603049,172.3215199,181.1955924,197.3593766
10.93329316,16.76053362,20.98614126,41.23851562,46.01980824,52.68216559,72.59114591,76.32938532,83.13844561
15.32199005,23.48832376,29.41011853,57.79193123,64.49246663,73.82913872,101.7297167,106.9685104,116.510773
98.96339509,151.709031,189.957386,373.2730345,416.5512073,476.8559565,657.0633522,690.9002628,752.532903
12.71745305,19.49561733,24.41078479,47.96806222,53.52959465,61.27915514,84.43700146,88.78526904,96.70547234
48.83499083,74.86312623,93.7373581,184.1972499,205.5535218,235.3118165,324.2378937,340.9352313,371.348794
7.355399126,11.27568909,14.11847673,27.74331004,30.95993608,35.44205292,48.83586706,51.35077657,55.93158816
75.64263138,115.9587371,145.1938519,285.3110944,318.3907484,364.4846593,502.22611,528.0893391,575.1982229
24.6576882,37.79977415,47.32972217,93.00459114,103.787767,118.8132792,163.7136968,172.1444908,187.5008599
27.78704049,42.59701261,53.33642376,104.8079739,116.9596623,133.8920897,184.4909015,193.9916629,211.2969369
16.23914338,24.89430263,31.17056792,61.25127703,68.35289731,78.24844978,107.8191181,113.3714988,123.4849482
42.00843169,64.39813894,80.63397449,158.4486341,176.8195495,202.4179835,278.9132378,293.2764834,319.4385866
28.31915294,43.41273102,54.35779828,106.8150112,119.1994003,136.4560781,188.02384,197.7065378,215.343202
16.1500706,24.75775573,30.99959529,60.91530971,67.97797713,77.81925184,107.2277231,112.7496486,122.807625
19.13869759,29.33926493,36.7361787,72.1879006,80.5575393,92.21997628,127.0705879,133.614365,145.5336051
30.80275845,47.22005174,59.1250075,116.1827472,129.6532542,148.4233522,204.5136356,215.0455114,234.2289209
22.92290391,35.14038234,43.99985371,86.46128092,96.48580964,110.4542064,152.1956686,160.0333166,174.309293
25.71326381,39.4179518,49.35586917,96.9860422,108.230837,123.8995792,170.7221473,179.5138567,195.5276196
25.00179312,38.32728056,47.99022167,94.30249619,105.2361542,120.4713517,165.9983672,174.5468153,190.1174868
42.28208793,64.81764882,81.15924975,159.4808187,177.9714081,203.7365984,280.730167,295.1869793,321.5195108
17.15172327,26.29327051,32.92223872,64.69337259,72.1940777,82.64572368,113.8781544,119.7425584,130.4243462
22.62859108,34.68920628,43.43492872,85.35118316,95.24700447,109.0360576,150.2415908,157.9786093,172.0712929
17.18738257,26.34793554,32.99068572,64.82787338,72.34417283,82.81754831,114.1149128,119.9915092,130.695505
29.12541455,44.64871497,55.90539422,109.8560924,122.5930718,140.3410565,193.3769805,203.3353499,221.4741395
