MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,RIO-REPEAT,ReEDS-NREL,EPS-EI,GCAM-CGS
24.08035815,24.81553542,31.07194219,53.78640959,78.00086653,85.41457189,103.0990827,113.0127839,123.0942336
17.32855857,17.85760229,22.35979908,38.70544378,56.13050169,61.46550653,74.19152498,81.32556139,88.58031195
19.38566179,19.97750921,25.01416958,43.3002341,62.79385083,68.76218335,82.99892949,90.97985974,99.0958343
16.18169291,16.67572264,20.87994802,36.14377981,52.41558539,57.39750064,69.2812659,75.94314641,82.71775176
20.79953696,21.43455022,26.83855472,46.45829632,67.37366181,73.7772891,89.05237906,97.61539101,106.3232966
4.728100018,4.872449684,6.100874808,10.56078662,15.3152165,16.77087344,20.24316963,22.18969263,24.16915249
12.75355834,13.14292656,16.45647565,28.48662418,41.31120458,45.23768786,54.60384593,59.85438938,65.19377662
3.154495708,3.250802977,4.070384155,7.045949945,10.21801242,11.18919821,13.50584621,14.80452822,16.12518507
7.620823616,7.853488606,9.833482929,17.02203671,24.6852992,27.03154922,32.62824911,35.76568452,38.95620808
19.49057974,20.08563033,25.14954982,43.53458111,63.13370007,69.13433405,83.44813149,91.47225566,99.63215503
10.2214274,10.53348925,13.18915604,22.83080166,33.10915018,36.25605732,43.76262938,47.97071369,52.25000246
18.76775326,19.34073583,24.2168551,41.92006022,60.79232741,66.57042224,80.35337903,88.07992101,95.93720284
33.49626613,34.51891261,43.22170119,74.81798561,108.5007859,118.8134002,143.4129132,157.2030724,171.2265732
25.28105645,26.05289124,32.62125586,56.46831532,81.89015701,89.67352562,108.2398241,118.6478437,129.2319761
5.693958127,5.867795599,7.347163884,12.71814821,18.44381487,20.19683398,24.37845219,26.72261166,29.10643636
-0.812779724,-0.837594021,-1.048765323,-1.815442397,-2.632748331,-2.882981711,-3.479883623,-3.814498884,-4.154776128
4.134104937,4.260319836,5.334416905,9.234026339,13.39115329,14.66393486,17.70000364,19.40198335,21.13276205
13.76016552,14.18026562,17.75534503,30.73500377,44.57179694,48.80818795,58.91359398,64.57854998,70.339362
22.68464689,23.37721287,29.27099474,50.66891868,73.47989192,80.46389469,97.12340122,106.4624987,115.9596218
14.90566708,15.36073953,19.23343594,33.29362088,48.2822947,52.87135534,63.81801276,69.95456309,76.19494922
29.18934374,30.08049917,37.66429034,65.19795046,94.54984391,103.5364708,124.9729985,136.9900305,149.2104011
16.9466083,17.46399102,21.8669519,37.85231139,54.89329203,60.11070449,72.5562203,79.53301069,86.62785447
-1.495351652,-1.541004982,-1.929517816,-3.340049842,-4.843728814,-5.304108036,-6.402287819,-7.017912778,-7.643954648
6.146166267,6.333809727,7.930667879,13.72821011,19.90860317,21.8008452,26.31456312,28.84489325,31.41803879
12.87810463,13.27127527,16.61718318,28.76481346,41.71463373,45.67946152,55.13708584,60.43890405,65.83043367
8.502663934,8.762251653,10.97136016,18.99173435,27.54174794,30.15949328,36.40381288,39.90429528,43.46400889
34.59904286,35.65535728,44.64466236,77.2811716,112.0728897,122.7250199,148.1344073,162.3785714,176.8637592
30.70423656,31.64164191,39.61902299,68.58164788,99.4568703,108.9098926,131.4589511,144.0996529,156.9542465
21.46080766,22.11600962,27.6918213,47.93532486,69.51564355,76.12285859,91.88358289,100.718835,109.7035873
15.83105195,16.31437655,20.42750062,35.36058057,51.27979254,56.15375471,67.78001077,74.29753505,80.92534154
17.01353767,17.53296375,21.95331379,38.00180627,55.11008899,60.34810723,72.84277568,79.84712038,86.96998471
12.82310783,13.21459941,16.5462184,28.64197143,41.53648863,45.48438436,54.90161928,60.18079573,65.54930046
8.849774185,9.119959236,11.41925174,19.76704732,28.66610416,31.39071556,37.88995143,41.53333648,45.2383708
6.592178701,6.793438993,8.506177283,14.72443314,21.35332239,23.38287985,28.22414737,30.93809745,33.69796994
17.6359581,18.17438678,22.75645017,39.39205803,57.12622731,62.55587234,75.50764367,82.76823415,90.15168017
4.051087956,4.174768333,5.227296453,9.048597812,13.12224548,14.36946831,17.34456978,19.01237203,20.70839496
11.52494146,11.87679981,14.8711374,25.7423589,37.33148049,40.87970514,49.34357228,54.08830346,58.91331964
5.044407688,5.198414279,6.509020466,11.26729828,16.33979729,17.89283699,21.59742817,23.67417264,25.78605744
59.39346778,61.20676005,76.63799622,132.6625362,192.3867545,210.6724323,254.2907381,278.7425793,303.608167
21.74800716,22.41197737,28.06240741,48.57681989,70.44593743,77.1415736,93.11321597,102.0667059,111.1716968
5.643174261,5.815461293,7.281635235,12.60471627,18.27931626,20.01670035,24.16102312,26.48427525,28.84683884
16.11881181,16.61092176,20.79880978,36.00332721,52.21190152,57.17445733,69.01204299,75.64803582,82.39631545
19.53260243,20.12893598,25.20377354,43.62844391,63.26981957,69.28339122,83.62804995,91.66947454,99.84696708
44.01133198,45.35500513,56.7897518,98.30466446,142.5610869,156.1110119,188.4327437,206.551876,224.9775999
7.9943824,8.2384522,10.31550221,17.8564257,25.89532725,28.35658614,34.22762598,37.51885272,40.86576988
20.31685313,20.93712997,26.2157266,45.38016324,65.81015693,72.06517863,86.98578767,95.35008234,103.8559082
15.04547032,15.50481099,19.41383018,33.60588842,48.73514401,53.36724637,64.41657468,70.61068094,76.9095969
30.98051239,31.92635249,39.97551381,69.19874357,100.3517803,109.8898607,132.641815,145.3962574,158.3665162
13.14946512,13.55092044,16.96733152,29.37093013,42.59362203,46.64199454,56.29890484,61.71244011,67.21757713
10.07246464,10.37997863,12.99694286,22.49807521,32.62663143,35.72767688,43.12485134,47.2716088,51.48853303
10.73221014,11.05986627,13.84824141,23.97169704,34.76367275,38.06783639,45.94952508,50.36789477,54.86102715
38.28403599,39.45285386,49.39957061,85.51205207,124.0092843,135.7959264,163.9115568,179.6728047,195.7007467
14.3614036,14.7998596,18.5311489,32.07794218,46.51932162,50.94081794,61.48777061,67.40025179,73.41277731
15.69700212,16.17623416,20.25453024,35.06116396,50.84557961,55.67827138,67.20608183,73.6684188,80.24010417
26.06801488,26.86387563,33.63670283,58.22608272,84.43926525,92.46491754,111.6091549,122.3411593,133.2547587
80.7927055,83.25931999,104.2503711,180.4603371,261.7029613,286.5768984,345.9107118,379.1724572,412.9970204
8.685749165,8.950926505,11.20760307,19.40067748,28.13479588,30.80890831,37.18768492,40.76354211,44.39990594
8.83048377,9.100079881,11.39436048,19.72395983,28.60361883,31.32229122,37.80736029,41.44280363,45.13976185
36.7769422,37.89974825,47.4549014,82.14577474,119.1275205,130.4501683,157.4589955,172.5997843,187.9967684
33.02631291,34.03461163,42.61529994,73.76828792,106.9785179,117.1464461,141.4008274,154.9975105,168.8242613
41.60791915,42.87821571,53.68852282,92.9363495,134.775975,147.5859528,178.1426286,195.272294,212.6918083
13.57804829,13.99258832,17.52035118,30.32822278,43.98188455,48.16220648,58.1338664,63.72384612,69.40841318
28.03077306,28.88655714,36.16933579,62.61014191,90.79701284,99.42694646,120.0126249,131.5526821,143.288007
13.28620641,13.69183646,17.14377481,29.67635844,43.03655312,47.12702466,56.88435716,62.35418779,67.91657274
25.45114289,26.22817044,32.84072585,56.84822408,82.44109939,90.2768331,108.9680423,119.4460852,130.1014258
20.6646094,21.2955033,26.66445178,46.1569192,66.93660575,73.29869241,88.47469216,96.98215545,105.6335725
28.457916,29.32674082,36.72049705,63.56421762,92.18061016,100.9420498,121.8414202,133.5573288,145.4714809
8.294070212,8.54728953,10.70220254,18.52581489,26.86607315,29.41959799,35.51072727,38.92533321,42.39771726
8.918814318,9.191107176,11.50833726,19.92125686,28.8897383,31.63560533,38.18554398,41.85735233,45.5912909
31.94428883,32.91955318,41.21911681,71.35145549,103.4736358,113.3084374,136.7681849,149.9194069,163.293159
4.108235921,4.233661034,5.301036978,9.176244743,13.30735862,14.5721758,17.58924649,19.28057612,21.00052454
8.844966404,9.115004673,11.41304805,19.75630856,28.65053084,31.37366205,37.86936711,41.51077284,45.21379434
65.22586437,67.21722066,84.16379332,145.6899035,211.2789979,231.3603164,279.261909,306.1149037,333.4222746
7.01343692,7.227558295,9.049745238,15.66536463,22.717858,24.87710972,30.02774746,32.91512636,35.85136224
11.77364339,12.13309464,15.19204841,26.29786491,38.1370734,41.76186679,50.40837956,55.25549944,60.18463682
110.7483868,114.1295532,142.9035005,247.3699958,358.7351187,392.8316177,474.1647539,519.7590266,566.1247942
27.7331272,28.5798241,35.78527028,61.94531365,89.83288119,98.37117752,118.7382661,130.1557847,141.7664977
7.519848358,7.749430556,9.703190124,16.79649618,24.3582211,26.67338351,32.19592761,35.29179227,38.44004166
56.04225733,57.7532366,72.31378241,125.1771999,181.5315456,198.7854743,239.9426656,263.0148389,286.4774134
9.068440338,9.345301302,11.70140627,20.25546478,29.37440548,32.1663384,38.82616175,42.55957001,46.35615079
69.78952827,71.92021397,90.052489,155.8834021,226.0615746,247.5479244,298.801052,327.5328726,356.7508608
2.301351496,2.371612133,2.969534763,5.140348552,7.454515823,8.163041078,9.85314366,10.80059265,11.76407331
90.69039103,93.45918348,117.0217888,202.5680219,293.7634499,321.6846226,388.2872534,425.623801,463.5921157
9.41528133,9.702731407,12.14895041,21.03017633,30.49788951,33.3966056,40.31114748,44.18734754,48.12913631
20.89611026,21.53407192,26.96316749,46.67400453,67.68648113,74.11984078,89.46585375,98.0686242,106.8169611
5.719035472,5.893638559,7.379522282,12.77416151,18.52504517,20.28578493,24.48581983,26.84030346,29.234627
54.53923196,56.20432362,70.37436285,121.8200099,176.6629601,193.4541471,233.5075231,255.9609121,278.7942322
10.41599302,10.73399499,13.44021259,23.26538763,33.73938527,36.94619402,44.59565423,48.88383973,53.24458507
42.57672171,43.87659598,54.93861126,95.10028789,137.914111,151.0223575,182.2905177,199.8190318,217.6441437
7.687797007,7.922506706,9.919901633,17.17162993,24.90223877,27.26910812,32.91499298,36.08000083,39.29856338
13.85944701,14.2825782,17.8834523,30.95676107,44.89338862,49.16034578,59.3386637,65.04449315,70.84687022
31.35498086,32.31225355,40.4587069,70.03516446,101.564755,111.2181243,134.2450866,147.1536949,160.2807282
47.05989082,48.49663697,60.72344097,105.1139915,152.4359496,166.9244453,201.4850255,220.8592264,240.5612557
77.6615918,80.03261288,100.2101578,173.4666137,251.5606877,275.4706377,332.5049747,364.4776643,396.9913597
13.53443891,13.94764754,17.46408008,30.23081592,43.84062546,48.00752121,57.94715459,63.51918066,69.18549028
3.955065039,4.075813821,5.103393873,8.834118945,12.81120897,14.02886888,16.93345153,18.56172188,20.21754398
18.75910881,19.33182746,24.20570079,41.90075179,60.76432639,66.53975981,80.31636816,88.03935129,95.89301404
49.1815994,50.68312166,63.4611746,109.8530858,159.3085678,174.4502814,210.5690353,230.8167275,251.4070284
29.39912332,30.29668336,37.93497814,65.66651869,95.22935995,104.2805724,125.8711614,137.974558,150.2827546
74.0940748,76.35617901,95.60683417,165.4981305,240.0048206,262.8164265,317.2307945,347.7347643,378.754888
36.87860694,38.00451683,47.58608387,82.3728553,119.456832,130.8107796,157.894269,173.0769124,188.5164593
20.13604501,20.75080175,25.98242195,44.97630631,65.22448499,71.42384065,86.21166499,94.50152233,102.9316513
9.722359244,10.01918446,12.54518651,21.71607221,31.49257336,34.48583062,41.62588918,45.6285109,49.69886048
35.61122798,36.69844459,45.95072922,79.54201022,115.3515501,126.3153053,152.4680371,167.1289101,182.037858
11.94747208,12.31223035,15.41634718,26.68613243,38.70013763,42.37844828,51.15262008,56.07130391,61.07321618
3.816388291,3.932903248,4.924453182,8.524367555,12.36200856,13.53697357,16.33971262,17.9108908,19.50865468
9.237103058,9.519113323,11.91903918,20.63219348,29.92073615,32.76459586,39.54828439,43.35112981,47.2183227
23.34515512,24.05788652,30.12327747,52.14424416,75.61940386,82.80675965,99.95134057,109.5623642,119.3360149
21.24518759,21.89380664,27.41359727,47.45371121,68.81720908,75.35804041,90.96041426,99.70689721,108.6013783
19.56595528,20.16330709,25.24681018,43.70294155,63.37785579,69.4016959,83.77084881,91.82600452,100.0174605
3.303867993,3.404735623,4.263125765,7.379591117,10.7018577,11.71903127,14.14537763,15.50555508,16.88874792
11.72881294,12.08689551,15.13420171,26.19773064,37.99185904,41.60285031,50.21643979,55.04510331,59.95547204
14.60456386,15.05044358,18.84490924,32.6210702,47.30696401,51.80332293,62.52885145,68.54143986,74.65576653
5.020003522,5.173265049,6.4775307,11.21278861,16.26074754,17.80627385,21.49294272,23.55964018,25.66130796
15.55986034,16.03490542,20.07757019,34.75484112,50.40135127,55.19182071,66.61891483,73.02479158,79.53906136
9.550955261,9.842547485,12.32401644,21.33322056,30.93736322,33.87784972,40.89202994,44.82408594,48.82267577
10.02530945,10.33138379,12.93609645,22.39274836,32.47388679,35.5604144,42.92295829,47.05030232,51.24748462
87.37082852,90.03827419,112.7384118,195.1533752,283.0107547,309.9099218,374.0746803,410.0445892,446.6231404
13.2671058,13.67215271,17.11912846,29.63369491,42.97468262,47.05927358,56.80257869,62.26454574,67.81893405
21.08351964,21.72720294,27.20499003,47.09260617,68.2935358,74.78459384,90.26823945,98.94816492,107.7749623
12.69756264,13.0852213,16.38422193,28.36155096,41.12982383,45.03906752,54.36410259,59.59159303,64.90753718
34.72776934,35.78801381,44.81076379,77.56869785,112.4898593,123.1816209,148.6855445,162.9827043,177.5217846
43.43041545,44.75635313,56.04016973,97.00711672,140.6793876,154.0504638,185.945573,203.8255464,222.0080645
19.45951776,20.05362002,25.10946918,43.46520041,63.0330844,69.02415522,83.31514088,91.32647707,99.47337208
9.704709006,10.00099536,12.52241164,21.67664826,31.43540088,34.4232241,41.5503204,45.54567566,49.60863581
23.3606332,24.07383714,30.14324951,52.17881634,75.66954031,82.86166138,100.0176093,109.6350052,119.4151359
25.50621737,26.28492635,32.91179086,56.97123962,82.6194961,90.47218579,109.2038415,119.7045581,130.3829561
7.801370529,8.039547645,10.06645053,17.4253102,25.27012503,27.67196067,33.40125344,36.61301864,39.87912972
20.29395063,20.91352826,26.18617451,45.32900774,65.7359714,71.98394203,86.88773157,95.24259746,103.738835
9.489409043,9.779122251,12.24460065,21.1957496,30.73800329,33.65954134,40.62852229,44.53524018,48.50806315
16.04851626,16.53848008,20.70810435,35.84631355,51.98420084,56.92511452,68.71107543,75.31812811,82.03697791
13.91390038,14.33869403,17.95371587,31.07838929,45.06977345,49.35349536,59.5718036,65.30005108,71.12522553
18.82585226,19.4006086,24.29182279,42.04983141,60.98052114,66.77650311,80.60212756,88.35258846,96.23419394
4.987443643,5.139711112,6.435517261,11.14006216,16.1552799,17.69078188,21.35353891,23.40683171,25.49486802
10.8744183,11.20641606,14.03173883,24.28933627,35.22431206,38.57225783,46.55838358,51.03529929,55.58796834
7.920909819,8.16273649,10.22069732,17.69231575,25.65733556,28.09597419,33.91305609,37.17403472,40.49019195
15.30858225,15.77595577,19.75333505,34.19358093,49.58741367,54.30052123,65.54307781,71.84550526,78.2545753
45.00124713,46.37514255,58.06708273,100.5157604,145.7676106,159.6223043,192.6710255,211.1976984,230.0378588
17.52112622,18.05604907,22.60827757,39.13556707,56.75426501,62.14855634,75.01599564,82.2293107,89.56468136
14.54643473,14.99053976,18.76990268,32.49123172,47.11867268,51.59713519,62.27997392,68.26863101,74.35862142
1.347155158,1.388284025,1.738293381,3.009034942,4.363692142,4.778445583,5.767790503,6.322404086,6.886402216
43.26386666,44.58471958,55.82526452,96.63510974,140.1399044,153.4597046,185.2325011,203.0439076,221.1566986
8.325466863,8.579644726,10.74271501,18.59594313,26.96777288,29.53096392,35.64515076,39.07268246,42.558211
20.44754325,21.07181009,26.3843618,45.67207553,66.23348714,72.52874487,87.54533217,95.96343097,104.5239714
16.19147335,16.68580168,20.89256816,36.16562562,52.4472661,57.43219249,69.32314047,75.98904751,82.76774752
36.32019593,37.42905744,46.86554165,81.12557638,117.6480323,128.83006,155.5034548,170.4562045,185.6619679
19.53740592,20.13388612,25.20997169,43.63917308,63.28537898,69.3004295,83.64861588,91.69201804,99.87152159
11.4777985,11.82821757,14.81030678,25.63705937,37.17877548,40.71248605,49.14173162,53.86705439,58.67233377
8.011767758,8.256368336,10.3379353,17.89525801,25.95164173,28.41825311,34.30206069,37.60044485,40.95464054
16.5643525,17.07006489,21.37371047,36.99849656,53.65509268,58.75481869,70.9196075,77.73902607,84.67383516
68.7673259,70.86680359,88.73349646,153.6001888,222.7504664,243.9221071,294.4245338,322.7355214,351.5255557
6.754917626,6.961146364,8.716166455,15.08793033,21.88046477,23.96012524,28.92090752,31.70185598,34.52986053
13.57108555,13.98541301,17.51136686,30.31267066,43.95933093,48.13750921,58.10405573,63.69116894,69.372821
15.95659828,16.44375584,20.58949855,35.64100357,51.68646102,56.59907558,68.31753232,74.88674308,81.56711062
41.61130036,42.88170016,53.69288575,92.94390186,134.7869274,147.5979462,178.1571051,195.2881626,212.7090925
52.79596737,54.40783688,68.12495211,117.9262164,171.0161941,187.270676,226.0438061,247.7795063,269.8829935
7.657612547,7.891400708,9.880953299,17.10420926,24.80446555,27.16204191,32.78575943,35.93834056,39.14426613
22.46954145,23.15554022,28.99343476,50.18845452,72.78312444,79.70090194,96.20243597,105.4529761,114.8600435
10.02632181,10.33242705,12.93740275,22.39500959,32.47716602,35.56400531,42.92729267,47.05505348,51.25265961
24.66769802,25.42080687,31.82981258,55.09830465,79.90337224,87.49790401,105.6137547,115.7692593,126.0966039
10.05619877,10.36321616,12.9759543,22.46174341,32.57394318,35.6699808,43.05520967,47.1952706,51.40538498
6.54248389,6.742226991,8.442053888,14.61343374,21.19235143,23.20660918,28.01138104,30.70487214,33.44393947
30.1859812,31.10756414,38.95029538,67.4240615,97.7781425,107.0716077,129.2400617,141.6674017,154.3050232
10.89987502,11.23264998,14.06458676,24.34619695,35.30677123,38.66255445,46.66737551,51.15477156,55.71809828
16.3427484,16.84169518,21.08776499,36.50351684,52.9372748,57.96877477,69.97081849,76.69900432,83.54103694
15.67414132,16.15267542,20.22503195,35.01010159,50.77152912,55.59718266,67.10820423,73.56112959,80.12324409
35.98071322,37.07921027,46.42749223,80.36730046,116.5483832,127.6258931,154.0499732,168.8629606,183.9265966
50.7259345,52.27460556,65.45389791,113.3025461,164.3109634,179.9281369,217.1810437,238.0645271,259.3013772
36.36942954,37.47979416,46.92906994,81.23554563,117.8075094,129.0046948,155.7142465,170.6872654,185.9136408
42.40217399,43.69671929,54.71338468,94.71041433,137.3487177,150.4032255,181.5431987,198.9998528,216.7518888
11.80117961,12.16147155,15.2275796,26.35937041,38.22626847,41.85953953,50.52627478,55.38473111,60.32539678
18.08454106,18.63666505,23.33527643,40.39402264,58.57927296,64.14702481,77.42823352,84.87350221,92.44475135
8.291576872,8.544720068,10.69898527,18.52024571,26.85799674,29.41075395,35.50005213,38.91363158,42.38497178
29.64730732,30.55244446,38.25522084,66.22086785,96.0332752,105.160897,126.9337512,139.1393232,151.5514242
21.2108881,21.85845998,27.36933914,47.37709913,68.7061065,75.23637793,90.81356238,99.54592449,108.4260458
6.261284019,6.452442043,8.079209363,13.98533961,20.28149149,22.20917523,26.80743513,29.38515837,32.00649895
4.020870587,4.143628423,5.188305657,8.981103643,13.02436567,14.26228537,17.21519533,18.87055732,20.55392949
5.14861924,5.305807427,6.643489202,11.50006746,16.67735835,18.26248204,22.04360573,24.16325331,26.31876717
11.25589522,11.59953954,14.52397524,25.14141139,36.45998848,39.92538091,48.19166166,52.82562854,57.53800619
5.922133111,6.102936802,7.641588072,13.2278048,19.18291711,21.00618525,25.35537419,27.79347157,30.27282369
16.70728963,17.21736591,21.55814851,37.31776402,54.11809326,59.26182583,71.53158705,78.40985174,85.40450269
21.02372935,21.66558724,27.12783999,46.95905728,68.09986365,74.57251384,90.01224972,98.66755998,107.4693257
40.69538662,41.93782342,52.51104208,90.89809709,131.8201083,144.3491415,174.2356574,190.98964,208.0271148
0.805147493,0.829728777,1.03891712,1.79839488,2.608026081,2.855909698,3.447206533,3.778679662,4.115761607
9.919935174,10.22279241,12.8001274,22.15738209,32.13255943,35.18664509,42.47180256,46.5557648,50.70883125
50.97306584,52.52928186,65.77278231,113.854544,165.1114688,180.8047276,218.2391266,239.224352,260.5646658
21.16956633,21.81587665,27.31601985,47.28480193,68.57225742,75.08980697,90.63664489,99.35199514,108.2148167
13.22094467,13.62458226,17.05956472,29.53058839,42.8251579,46.89553707,56.60494163,62.04790449,67.58296705
26.67431553,27.48868674,34.41903915,59.58032897,86.40318852,94.61550474,114.2050067,125.1866205,136.3540528
2.395240085,2.468367156,3.090683327,5.350060139,7.758638845,8.496069914,10.25512387,11.24122608,12.24401401
18.48354236,19.04784793,23.85012532,41.28524061,59.87171419,65.562308,79.13654154,86.74607605,94.48437054
14.22022177,14.65436746,18.34897579,31.76259538,46.06200677,50.44003693,60.88330628,66.73766396,72.6910825
8.259560607,8.511726341,10.65767328,18.44873349,26.75428997,29.29719021,35.36297579,38.76337438,42.22131069
18.20715671,18.76302418,23.4934928,40.66789963,58.97644843,64.5819504,77.95320752,85.44895615,93.07153939
16.13878212,16.63150178,20.82457835,36.04793334,52.27658917,57.24529332,69.09754509,75.74175954,82.49839992
9.056853464,9.333360679,11.68645522,20.22958408,29.33687339,32.12523901,38.77655301,42.50519104,46.29692089
22.14104725,22.81701704,28.56956428,49.45472275,71.71906914,78.53571196,94.79600127,103.9113029,113.1808433
27.53583339,28.37650689,35.53069343,61.50463394,89.19380899,97.67136377,117.8935607,129.2298549,140.7579691
15.79047899,16.27256489,20.37514754,35.26995591,51.14836897,56.0098398,67.60629925,74.10711995,80.71794021
6.283631346,6.475471638,8.1080451,14.03525509,20.35387874,22.28844263,26.90311431,29.49003778,32.12073426
7.778218612,8.015688897,10.0365766,17.37359758,25.19513157,27.58983934,33.30212944,36.50436318,39.76078151
72.71494029,74.9349393,93.82727643,162.4176658,235.5375413,257.9245481,311.3260857,341.2622763,371.7050134
5.235446192,5.395285219,6.755525826,11.69400602,16.95860739,18.57046279,22.41535182,24.5707454,26.76261012
36.27815835,37.38573645,46.81129873,81.03168034,117.5118646,128.68095,155.3234726,170.2589158,185.4470798
3.822135998,3.938826435,4.931869701,8.53720576,12.38062648,13.55736106,16.3643212,17.93786567,19.53803588
73.145626,75.3787739,94.38300908,163.3796547,236.9326143,259.4522178,313.1700491,343.2835498,373.9065972
15.286078,15.75276446,19.72429683,34.14331494,49.51451811,54.22069721,65.44672676,71.73988938,78.13953783
21.52859781,22.18586941,27.7792939,48.08674241,69.73522875,76.36331458,92.17382367,101.0369845,110.0501177
11.4513821,11.80099467,14.77622054,25.57805512,37.09320773,40.61878539,49.02863086,53.74307821,58.53729813
30.33063246,31.25663162,39.13694524,67.74715768,98.24669547,107.584695,129.8593802,142.3462721,155.044453
16.34045894,16.83933582,21.0848108,36.49840306,52.92985881,57.96065392,69.96101627,76.68825955,83.52933367
10.0265606,10.33267313,12.93771087,22.39554295,32.4779395,35.56485231,42.92831504,47.05617415,51.25388026
11.88750234,12.25042973,15.33896561,26.55218274,38.50588425,42.16573179,50.89586209,55.78985683,60.76666225
24.36178564,25.10555493,31.43508041,54.41501211,78.91246375,86.41281318,104.3040032,114.3335659,124.5328377
17.93617093,18.48376516,23.14382795,40.06261992,58.09867386,63.62074648,76.79299281,84.17717864,91.68631135
16.21709893,16.71220961,20.92563397,36.22286347,52.53027224,57.52308807,69.43285536,76.10931226,82.89874065
14.21176633,14.64565388,18.33806537,31.74370913,46.034618,50.41004496,60.84710467,66.69798131,72.64785991
30.26051508,31.18437355,39.04646971,67.59054199,98.01957194,107.3359841,129.5591755,142.0172005,154.6860263
10.14560245,10.45534935,13.09131579,22.66143741,32.86353873,35.98710138,43.43798793,47.61485568,51.86239968
13.68891467,14.10683947,17.66340694,30.57585634,44.34100189,48.55545664,58.60853635,64.24415893,69.97514116
