MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,RIO-REPEAT,NEMS-RHG,ReEDS-NREL,EPS-EI,GCAM-CGS
16.98825595,26.04267818,32.60846792,64.0768018,71.5060202,81.85805505,112.79282,118.6013323,129.1813156
7.509371362,11.51172564,14.41402201,28.32406703,31.60802744,36.18396945,49.85815933,52.42571401,57.10241677
14.39486603,22.06705999,27.63053066,54.29497764,60.59006784,69.36178374,95.57411523,100.4959128,109.460779
11.05657904,16.94952857,21.22278496,41.70352894,46.53873631,53.27621966,73.40969742,77.19008992,84.07593046
11.84022684,18.15084597,22.72697434,44.65931467,49.83722295,57.05223321,78.61269443,82.66102662,90.03490905
10.46305048,16.03966041,20.08352399,39.46484051,44.04048897,50.41629726,69.46898918,73.04644632,79.56264784
2.444636496,3.747581958,4.69240933,9.220751594,10.2898277,11.77950164,16.2310625,17.06691647,18.58939254
8.456671054,12.96391833,16.23233648,31.89711978,35.59534851,40.74854102,56.1477163,59.03916543,64.30582957
14.917131,22.86768242,28.63300324,56.26487198,62.78835647,71.87832194,99.04167184,104.1420388,113.4321623
20.46347184,31.37011903,39.2790447,77.18472293,86.13370522,98.60341219,135.8663715,142.8631067,155.6073926
10.28776871,15.77095673,19.74707567,38.80370758,43.3027027,49.57170056,68.30521313,71.82273908,78.22977823
10.93889569,16.7691222,20.99689516,41.25964743,46.04339012,52.70916144,72.6283437,76.3684987,83.18104814
6.087417144,9.33189646,11.68462185,22.96069843,25.62281699,29.33227101,40.41715334,42.49852282,46.28965782
4.09644842,6.279778699,7.863014736,15.45110423,17.24254239,19.73877137,27.19819918,28.59882978,31.15002491
16.83332114,25.80516601,32.31107501,63.49241412,70.85387721,81.11150033,111.7641367,117.5196747,128.0031674
11.35028684,17.39977713,21.78654862,42.81134461,47.7749948,54.69145316,75.35975814,79.24057328,86.3093298
9.897806855,15.17315252,18.99855513,37.33283803,41.661297,47.69266607,65.7160776,69.10027037,75.26444823
12.10295124,18.55359755,23.23126625,45.65026626,50.94306785,58.31817294,80.35704216,84.49520334,92.03270585
17.33515508,26.57446803,33.27433079,65.38524607,72.96616865,83.5295914,115.0960423,121.023164,131.8191899
16.18776166,24.81553542,31.07194219,61.05747396,68.13662424,78.00086653,107.4779714,113.0127839,123.0942336
11.64893704,17.85760229,22.35979908,43.9378022,49.03205659,56.13050169,77.34263375,81.32556139,88.58031195
13.03180255,19.97750921,25.01416958,49.15373485,54.85273701,62.79385083,86.52411185,90.97985974,99.0958343
10.87796894,16.67572264,20.87994802,41.02984213,45.78694064,52.41558539,72.22382309,75.94314641,82.71775176
13.98226492,21.43455022,26.83855472,52.73871669,58.85337026,67.37366181,92.83466731,97.61539101,106.3232966
3.178414362,4.872449684,6.100874808,11.98843646,13.3784046,15.3152165,21.10295017,22.18969263,24.16915249
8.573442366,13.14292656,16.45647565,32.33756123,36.0868558,41.31120458,56.92301457,59.85438938,65.19377662
2.120575797,3.250802977,4.070384155,7.998449952,8.925809464,10.21801242,14.07947495,14.80452822,16.12518507
5.123016675,7.853488606,9.833482929,19.32314447,21.56351628,24.6852992,34.01405648,35.76568452,38.95620808
13.10233251,20.08563033,25.14954982,49.41976184,55.14960781,63.13370007,86.99239263,91.47225566,99.63215503
6.871244587,10.53348925,13.18915604,25.91716175,28.92205978,33.10915018,45.6213431,47.97071369,52.25000246
12.61642019,19.34073583,24.2168551,47.58698349,53.10433273,60.79232741,83.76619792,88.07992101,95.93720284
22.51750448,34.51891261,43.22170119,84.93218348,94.77942496,108.5007859,149.504036,157.2030724,171.2265732
16.99491817,26.05289124,32.62125586,64.10193055,71.53406244,81.89015701,112.8370535,118.6478437,129.2319761
3.827702083,5.867795599,7.347163884,14.43743892,16.11135029,18.44381487,25.41386904,26.72261166,29.10643636
-0.546382424,-0.837594021,-1.048765323,-2.060861242,-2.299802448,-2.632748331,-3.627683413,-3.814498884,-4.154776128
2.779107561,4.260319836,5.334416905,10.48231936,11.69766466,13.39115329,18.45176925,19.40198335,21.13276205
9.250123208,14.18026562,17.75534503,34.88988587,38.93510309,44.57179694,61.41580893,64.57854998,70.339362
15.24950978,23.37721287,29.27099474,57.51854802,64.18738672,73.47989192,101.248487,106.4624987,115.9596218
10.02017431,15.36073953,19.23343594,37.79438719,42.17635928,48.2822947,66.52853124,69.95456309,76.19494922
19.62222225,30.08049917,37.66429034,74.01167306,82.59276432,94.54984391,130.2809298,136.9900305,149.2104011
11.39217508,17.46399102,21.8669519,42.96933992,47.95130847,54.89329203,75.6378734,79.53301069,86.62785447
-1.005234058,-1.541004982,-1.929517816,-3.791571287,-4.231175175,-4.843728814,-6.674209785,-7.017912778,-7.643954648
4.13169414,6.333809727,7.930667879,15.58404507,17.39089671,19.90860317,27.43221167,28.84489325,31.41803879
8.657167268,13.27127527,16.61718318,32.65335727,36.43926599,41.71463373,57.47890258,60.43890405,65.83043367
5.71582434,8.762251653,10.97136016,21.5591138,24.05872927,27.54174794,37.94997836,39.90429528,43.46400889
23.25883427,35.65535728,44.64466236,87.7283529,97.89978898,112.0728897,154.4260643,162.3785714,176.8637592
20.64059265,31.64164191,39.61902299,77.85279239,86.87923225,99.4568703,137.0423578,144.0996529,156.9542465
14.42679703,22.11600962,27.6918213,54.41541593,60.72447004,69.51564355,95.78611979,100.718835,109.7035873
10.64225433,16.31437655,20.42750062,40.14076685,44.79478383,51.27979254,70.65880571,74.29753505,80.92534154
11.43716763,17.53296375,21.95331379,43.13904412,48.14068858,55.11008899,75.93659954,79.84712038,86.96998471
8.620196264,13.21459941,16.5462184,32.51390895,36.2836497,41.53648863,57.23343513,60.18079573,65.54930046
5.949165471,9.119959236,11.41925174,22.43923672,25.04089575,28.66610416,39.49923711,41.53333648,45.2383708
4.431521199,6.793438993,8.506177283,16.71494156,18.65291206,21.35332239,29.42290098,30.93809745,33.69796994
11.85558307,18.17438678,22.75645017,44.71723574,49.90185952,57.12622731,78.71465146,82.76823415,90.15168017
2.723300288,4.174768333,5.227296453,10.27182386,11.4627638,13.12224548,18.08123918,19.01237203,20.70839496
7.747517888,11.87679981,14.8711374,29.22231508,32.61042052,37.33148049,51.4393233,54.08830346,58.91331964
3.39104879,5.198414279,6.509020466,12.79045723,14.27341358,16.33979729,22.51472763,23.67417264,25.78605744
39.92661964,61.20676005,76.63799622,150.5963943,168.0569022,192.3867545,265.0911331,278.7425793,303.608167
14.6198638,22.41197737,28.06240741,55.14363085,61.53711594,70.44593743,97.06797862,102.0667059,111.1716968
3.793563176,5.815461293,7.281635235,14.30867279,15.9676547,18.27931626,25.18720518,26.48427525,28.84683884
10.8356978,16.61092176,20.79880978,40.87040258,45.60901529,52.21190152,71.94316557,75.64803582,82.39631545
13.13058181,20.12893598,25.20377354,49.52631339,55.2685132,63.26981957,87.1799527,91.66947454,99.84696708
29.58614436,45.35500513,56.7897518,111.5938866,124.53235,142.5610869,196.4359769,206.551876,224.9775999
5.374137548,8.2384522,10.31550221,20.27032954,22.62052026,25.89532725,35.68136309,37.51885272,40.86576988
13.6577859,20.93712997,26.2157266,51.51483723,57.48759127,65.81015693,90.68030236,95.35008234,103.8559082
10.11415553,15.50481099,19.41383018,38.14886832,42.5719398,48.73514401,67.15251566,70.61068094,76.9095969
20.8263161,31.92635249,39.97551381,78.55330957,87.66096908,100.3517803,138.2754609,145.3962574,158.3665162
8.839586437,13.55092044,16.96733152,33.34141124,37.20709459,42.59362203,58.69006708,61.71244011,67.21757713
6.771105976,10.37997863,12.99694286,25.539456,28.50056191,32.62663143,44.95647695,47.2716088,51.48853303
7.214612786,11.05986627,13.84824141,27.21228799,30.36734607,34.76367275,47.901122,50.36789477,54.86102715
25.73603125,39.45285386,49.39957061,97.07191709,108.3266685,124.0092843,170.8733108,179.6728047,195.7007467
9.654299044,14.7998596,18.5311489,36.41436813,40.63633749,46.51932162,64.0993176,67.40025179,73.41277731
10.55214078,16.17623416,20.25453024,39.8008739,44.41548288,50.84557961,70.0605005,73.6684188,80.24010417
17.52394251,26.86387563,33.63670283,66.09732005,73.7608022,84.43926525,116.3494886,122.3411593,133.2547587
54.31202694,83.25931999,104.2503711,204.8556953,228.6071569,261.7029613,360.6024475,379.1724572,412.9970204
5.838901417,8.950926505,11.20760307,22.02333952,24.57677844,28.13479588,38.76714349,40.76354211,44.39990594
5.936197697,9.100079881,11.39436048,22.39032449,24.98631252,28.60361883,39.41313811,41.44280363,45.13976185
24.72290367,37.89974825,47.4549014,93.25057277,104.0622683,119.1275205,164.1466923,172.5997843,187.9967684
22.20158349,34.03461163,42.61529994,83.7405834,93.4496679,106.9785179,147.4064916,154.9975105,168.8242613
27.97047594,42.87821571,53.68852282,105.4998611,117.7317685,134.775975,185.7088135,195.272294,212.6918083
9.12769686,13.99258832,17.52035118,34.42811458,38.41979293,43.98188455,60.60296427,63.72384612,69.40841318
18.84338558,28.88655714,36.16933579,71.07403409,79.31452842,90.79701284,125.1098761,131.5526821,143.288007
8.931509298,13.69183646,17.14377481,33.68812858,37.59401118,43.03655312,59.3003851,62.35418779,67.91657274
17.10925695,26.22817044,32.84072585,64.53319691,72.01533086,82.44109939,113.5962011,119.4460852,130.1014258
13.89156132,21.2955033,26.66445178,52.39659819,58.47158572,66.93660575,92.23244453,96.98215545,105.6335725
19.13052782,29.32674082,36.72049705,72.15708561,80.52315154,92.18061016,127.0163451,133.5573288,145.4714809
5.575599455,8.54728953,10.70220254,21.03020946,23.46850249,26.86607315,37.01896105,38.92533321,42.39771726
5.995576958,9.191107176,11.50833726,22.61429292,25.2362484,28.8897383,39.80738425,41.85735233,45.5912909
21.47420444,32.91955318,41.21911681,80.99703379,90.38802456,103.4736358,142.5770886,149.9194069,163.293159
2.761717393,4.233661034,5.301036978,10.41672662,11.62446694,13.30735862,18.33630795,19.28057612,21.00052454
5.945933493,9.115004673,11.41304805,22.42704624,25.02729189,28.65053084,39.47777852,41.51077284,45.21379434
43.84738548,67.21722066,84.16379332,165.3848539,184.5599713,211.2789979,291.1228951,306.1149037,333.4222746
4.714707505,7.227558295,9.049745238,17.78307197,19.84488407,22.717858,31.3031047,32.91512636,35.85136224
7.914705082,12.13309464,15.19204841,29.85291664,33.31413554,38.1370734,52.54935573,55.25549944,60.18463682
74.44941139,114.1295532,142.9035005,280.8104722,313.3683133,358.7351187,494.3037754,519.7590266,566.1247942
18.64329635,28.5798241,35.78527028,70.31933166,78.47232398,89.83288119,123.7813919,130.1557847,141.7664977
5.055137144,7.749430556,9.703190124,19.06711446,21.27780154,24.3582211,33.56337315,35.29179227,38.44004166
37.67380447,57.7532366,72.31378241,142.0991601,158.5744782,181.5315456,250.1336604,263.0148389,286.4774134
6.09616144,9.345301302,11.70140627,22.99368042,25.65962299,29.37440548,40.47521073,42.55957001,46.35615079
46.91525944,71.92021397,90.052489,176.9563508,197.4730954,226.0615746,311.4919169,327.5328726,356.7508608
1.54705878,2.371612133,2.969534763,5.835241657,6.5117936,7.454515823,10.27163253,10.80059265,11.76407331
60.96563954,93.45918348,117.0217888,229.9519863,256.6131723,293.7634499,404.7788321,425.623801,463.5921157
6.329321565,9.702731407,12.14895041,23.87312061,26.64102759,30.49788951,42.0232677,44.18734754,48.12913631
14.04718528,21.53407192,26.96316749,52.98358521,59.12662942,67.68648113,93.26570335,98.0686242,106.8169611
3.844560059,5.893638559,7.379522282,14.50102433,16.18230794,18.52504517,25.52579686,26.84030346,29.234627
36.66341184,56.20432362,70.37436285,138.2881315,154.3215898,176.6629601,243.4252004,255.9609121,278.7942322
7.00203923,10.73399499,13.44021259,26.41049682,29.4725933,33.73938527,46.4897487,48.88383973,53.24458507
28.62174304,43.87659598,54.93861126,107.9563294,120.4730457,137.914111,190.0328744,199.8190318,217.6441437
5.168038817,7.922506706,9.919901633,19.4929603,21.75302097,24.90223877,34.31297912,36.08000083,39.29856338
9.316864127,14.2825782,17.8834523,35.14162122,39.21602525,44.89338862,61.85893248,65.04449315,70.84687022
21.0780485,32.31225355,40.4587069,79.50280121,88.72054707,101.564755,139.9468278,147.1536949,160.2807282
31.63550524,48.49663697,60.72344097,119.323726,133.1584056,152.4359496,210.0426233,220.8592264,240.5612557
52.20716944,80.03261288,100.2101578,196.9165321,219.7475081,251.5606877,346.6273336,364.4776643,396.9913597
9.098380923,13.94764754,17.46408008,34.31753987,38.29639792,43.84062546,60.40832232,63.51918066,69.18549028
2.658749916,4.075813821,5.103393873,10.02835087,11.19106197,12.81120897,17.65265966,18.56172188,20.21754398
12.61060905,19.33182746,24.20570079,47.56506486,53.0798728,60.76432639,83.7276151,88.03935129,95.89301404
33.061801,50.68312166,63.4611746,124.7034702,139.1618902,159.3085678,219.5124548,230.8167275,251.4070284
19.76324432,30.29668336,37.93497814,74.54358424,83.18634656,95.22935995,131.21724,137.974558,150.2827546
49.80894453,76.35617901,95.60683417,187.870837,209.6530334,240.0048206,330.7044189,347.7347643,378.754888
24.7912467,38.00451683,47.58608387,93.508351,104.349934,119.456832,164.600453,173.0769124,188.5164593
13.53623959,20.75080175,25.98242195,51.05638528,56.9759853,65.22448499,89.87330066,94.50152233,102.9316513
6.535751388,10.01918446,12.54518651,24.65173867,27.5099205,31.49257336,43.39384994,45.6285109,49.69886048
23.93926483,36.69844459,45.95072922,90.29482083,100.7638194,115.3515501,158.9437548,167.1289101,182.037858
8.031559547,12.31223035,15.41634718,30.29367173,33.80599284,38.70013763,53.3252061,56.07130391,61.07321618
2.565525964,3.932903248,4.924453182,9.676726034,10.79866891,12.36200856,17.0337031,17.9108908,19.50865468
6.209543139,9.519113323,11.91903918,23.42133683,26.13686292,29.92073615,41.22800382,43.35112981,47.2183227
15.69352933,24.05788652,30.12327747,59.19331396,66.05632905,75.61940386,104.1965363,109.5623642,119.3360149
14.28184876,21.89380664,27.41359727,53.8686958,60.11436186,68.81720908,94.82374178,99.70689721,108.6013783
13.15300291,20.16330709,25.24681018,49.61088192,55.36288681,63.37785579,87.32881661,91.82600452,100.0174605
2.220989709,3.404735623,4.263125765,8.377194088,9.348466105,10.7018577,14.74616894,15.50555508,16.88874792
7.884568294,12.08689551,15.13420171,29.73924582,33.18728545,37.99185904,52.34926378,55.04510331,59.95547204
9.817760909,15.05044358,18.84490924,37.03091839,41.32437207,47.30696401,65.18461587,68.54143986,74.65576653
3.374643352,5.173265049,6.4775307,12.72857872,14.20436073,16.26074754,22.4058044,23.55964018,25.66130796
10.45994869,16.03490542,20.07757019,39.45314109,44.02743309,50.40135127,69.44839498,73.02479158,79.53906136
6.420526905,9.842547485,12.32401644,24.21713159,27.02492403,30.93736322,42.62882177,44.82408594,48.82267577
6.739406406,10.33138379,12.93609645,25.41989064,28.36713385,32.47388679,44.74600898,47.05030232,51.24748462
58.73409936,90.03827419,112.7384118,221.5349977,247.2202977,283.0107547,389.9626137,410.0445892,446.6231404
8.918669121,13.67215271,17.11912846,33.63969763,37.53996502,42.97468262,59.21513328,62.26454574,67.81893405
14.17316922,21.72720294,27.20499003,53.45877512,59.65691399,68.2935358,94.10216848,98.94816492,107.7749623
8.535799857,13.0852213,16.38422193,32.19558012,35.92841305,41.12982383,56.6730887,59.59159303,64.90753718
23.34536926,35.78801381,44.81076379,88.05474812,98.26402725,112.4898593,155.0006098,162.9827043,177.5217846
29.19562947,44.75635313,56.04016973,110.1209311,122.8886165,140.6793876,193.8431695,203.8255464,222.0080645
13.08145143,20.05362002,25.10946918,49.34100197,55.06171633,63.0330844,86.85375356,91.32647707,99.47337208
6.523886206,10.00099536,12.52241164,24.60698523,27.45997824,31.43540088,43.31507156,45.54567566,49.60863581
15.7039343,24.07383714,30.14324951,59.23255974,66.10012508,75.66954031,104.2656197,109.6350052,119.4151359
17.14628018,26.28492635,32.91179086,64.67284219,72.17116695,82.6194961,113.8420152,119.7045581,130.3829561
5.244387394,8.039547645,10.06645053,19.78093411,22.07438315,25.27012503,34.81989233,36.61301864,39.87912972
13.64238995,20.91352826,26.18617451,51.45676632,57.42278748,65.7359714,90.57808156,95.24259746,103.738835
6.379153123,9.779122251,12.24460065,24.06107674,26.85077581,30.73800329,42.35412226,44.53524018,48.50806315
10.78844237,16.53848008,20.70810435,40.69216318,45.41011038,51.98420084,71.62941513,75.31812811,82.03697791
9.353469816,14.33869403,17.95371587,35.27969164,39.37010388,45.06977345,62.10197444,65.30005108,71.12522553
12.65547661,19.4006086,24.29182279,47.73429767,53.26872687,60.98052114,84.02551145,88.35258846,96.23419394
3.352755324,5.139711112,6.435517261,12.64602081,14.11223086,16.1552799,22.26047975,23.40683171,25.49486802
7.31021069,11.20641606,14.03173883,27.57286697,30.76973143,35.22431206,48.53584032,51.03529929,55.58796834
5.324746396,8.16273649,10.22069732,20.08403454,22.41262578,25.65733556,35.35343259,37.17403472,40.49019195
10.2910297,15.77595577,19.75333505,38.81600748,43.31642868,49.58741367,68.32686433,71.84550526,78.2545753
30.25160416,46.37514255,58.06708273,114.1038874,127.3333663,145.7676106,200.8542696,211.1976984,230.0378588
11.77838858,18.05604907,22.60827757,44.42607129,49.57693678,56.75426501,78.20212184,82.2293107,89.56468136
9.778684227,14.99053976,18.76990268,36.88352782,41.15989268,47.11867268,64.92516786,68.26863101,74.35862142
0.905610559,1.388284025,1.738293381,3.415808454,3.811845496,4.363692142,6.012763703,6.322404086,6.886402216
29.08366884,44.58471958,55.82526452,109.6986347,122.417358,140.1399044,193.0998115,203.0439076,221.1566986
5.596705516,8.579644726,10.74271501,21.10981792,23.55734095,26.96777288,37.15909387,39.07268246,42.558211
13.74564093,21.07181009,26.3843618,51.8462114,57.85738576,66.23348714,91.26361218,95.96343097,104.5239714
10.88454374,16.68580168,20.89256816,41.05464114,45.81461491,52.4472661,72.26747617,75.98904751,82.76774752
24.4158609,37.42905744,46.86554165,92.09245986,102.769881,117.6480323,162.1080946,170.4562045,185.6619679
13.13381091,20.13388612,25.20997169,49.53849298,55.28210491,63.28537898,87.20139213,91.69201804,99.87152159
7.715826543,11.82821757,14.81030678,29.10278073,32.47702708,37.17877548,51.22890993,53.86705439,58.67233377
5.385824668,8.256368336,10.3379353,20.31441136,22.66971304,25.95164173,35.75895923,37.60044485,40.95464054
11.13520773,17.07006489,21.37371047,42.00010294,46.86969582,53.65509268,73.93174936,77.73902607,84.67383516
46.2280949,70.86680359,88.73349646,174.3644834,194.5807207,222.7504664,306.9295164,322.7355214,351.5255557
4.540920691,6.961146364,8.716166455,17.12757777,19.1133903,21.88046477,30.14925436,31.70185598,34.52986053
9.123016237,13.98541301,17.51136686,34.41046007,38.40009151,43.95933093,60.57188747,63.69116894,69.372821
10.7266515,16.44375584,20.58949855,40.45909857,45.1500237,51.68646102,71.21915722,74.88674308,81.56711062
27.97274893,42.88170016,53.69288575,105.5084344,117.7413358,134.7869274,185.7239049,195.2881626,212.7090925
35.49152098,54.40783688,68.12495211,133.8679592,149.3889321,171.0161941,235.6444797,247.7795063,269.8829935
5.147747638,7.891400708,9.880953299,19.41642544,21.66761247,24.80446555,34.17825668,35.93834056,39.14426613
15.10490747,23.15554022,28.99343476,56.97313277,63.57873471,72.78312444,100.2884059,105.4529761,114.8600435
6.740086954,10.33242705,12.93740275,25.42245755,28.36999838,32.47716602,44.75052745,47.05505348,51.25265961
16.58259457,25.42080687,31.82981258,62.54671629,69.79853291,79.90337224,110.0994481,115.7692593,126.0966039
6.76017142,10.36321616,12.9759543,25.49821272,28.45453679,32.57394318,44.88387742,47.1952706,51.40538498
4.398114397,6.742226991,8.442053888,16.58893681,18.51229801,21.19235143,29.20109791,30.70487214,33.44393947
20.29220106,31.10756414,38.95029538,76.53871879,85.41280181,97.7781425,134.7292263,141.6674017,154.3050232
7.327323698,11.23264998,14.06458676,27.63741431,30.84176255,35.30677123,48.64946142,51.15477156,55.71809828
10.98623676,16.84169518,21.08776499,41.43820987,46.24265552,52.9372748,72.94266278,76.69900432,83.54103694
10.53677285,16.15267542,20.22503195,39.7429087,44.35079706,50.77152912,69.95846579,73.56112959,80.12324409
24.18764731,37.07921027,46.42749223,91.23167714,101.8092971,116.5483832,160.5928799,168.8629606,183.9265966
34.09996365,52.27460556,65.45389791,128.6192425,143.5316666,164.3109634,226.4052926,238.0645271,259.3013772
24.44895767,37.47979416,46.92906994,92.21729521,102.9091901,117.8075094,162.3278392,170.6872654,185.9136408
28.50440521,43.69671929,54.71338468,107.5137512,119.9791539,137.3487177,189.2538148,198.9998528,216.7518888
7.933216011,12.16147155,15.2275796,29.9227367,33.39205071,38.22626847,52.67225827,55.38473111,60.32539678
12.15713813,18.63666505,23.33527643,45.85464998,51.17114831,58.57927296,80.71681381,84.87350221,92.44475135
5.573923334,8.544720068,10.69898527,21.02388742,23.46144746,26.85799674,37.00783252,38.91363158,42.38497178
19.93008334,30.55244446,38.25522084,75.17287256,83.88859608,96.0332752,132.3249607,139.1393232,151.5514242
14.2587913,21.85845998,27.36933914,53.78172699,60.01730968,68.7061065,94.67065271,99.54592449,108.4260458
4.20908081,6.452442043,8.079209363,15.87593438,17.71662837,20.28149149,27.94601725,29.38515837,32.00649895
2.702986987,4.143628423,5.188305657,10.19520555,11.37726219,13.02436567,17.94636986,18.87055732,20.55392949
3.461103885,5.305807427,6.643489202,13.05469309,14.56828558,16.67735835,22.97985552,24.16325331,26.31876717
7.566654449,11.59953954,14.52397524,28.54012906,31.84914021,36.45998848,50.23848801,52.82562854,57.53800619
3.981090261,6.102936802,7.641588072,15.01599295,16.75698326,19.18291711,26.43228347,27.79347157,30.27282369
11.23129568,17.21736591,21.55814851,42.36253027,47.27414385,54.11809326,74.56972128,78.40985174,85.40450269
14.13297584,21.66558724,27.12783999,53.30717255,59.48773425,68.09986365,93.83530619,98.66755998,107.4693257
27.35703577,41.93782342,52.51104208,103.1860695,115.1497103,131.8201083,181.635903,190.98964,208.0271148
0.541251738,0.829728777,1.03891712,2.041509173,2.278206653,2.608026081,3.593618441,3.778679662,4.115761607
6.668569681,10.22279241,12.8001274,25.1527066,28.06897186,32.13255943,44.27569148,46.5557648,50.70883125
34.26609504,52.52928186,65.77278231,129.2458617,144.2309376,165.1114688,227.5083151,239.224352,260.5646658
14.23101318,21.81587665,27.31601985,53.67695268,59.90038758,68.57225742,94.48622107,99.35199514,108.2148167
8.887637793,13.62458226,17.05956472,33.52265275,37.40934968,42.8251579,59.00910206,62.04790449,67.58296705
17.9315216,27.48868674,34.41903915,67.63463879,75.47636136,86.40318852,119.055593,125.1866205,136.3540528
1.610174374,2.468367156,3.090683327,6.073302904,6.77745624,7.758638845,10.69068589,11.24122608,12.24401401
12.42536247,19.04784793,23.85012532,46.8663464,52.30014324,59.87171419,82.49767815,86.74607605,94.48437054
9.559391075,14.65436746,18.34897579,36.05639147,40.23685616,46.06200677,63.46918008,66.73766396,72.6910825
5.552400745,8.511726341,10.65767328,20.94270789,23.37085578,26.75428997,36.86493418,38.76337438,42.22131069
12.23956519,18.76302418,23.4934928,46.16555077,51.51809568,58.97644843,81.26408483,85.44895615,93.07153939
10.84912263,16.63150178,20.82457835,40.92103875,45.66552233,52.27658917,72.03229917,75.74175954,82.49839992
6.088372289,9.333360679,11.68645522,22.96430107,25.62683733,29.33687339,40.42349499,42.50519104,46.29692089
14.88408077,22.81701704,28.56956428,56.14021217,62.64924329,71.71906914,98.82223623,103.9113029,113.1808433
18.51066771,28.37650689,35.53069343,69.81907909,77.91407092,89.19380899,122.9008096,129.2298549,140.7579691
10.61497959,16.27256489,20.37514754,40.03789119,44.67998052,51.14836897,70.47771621,74.10711995,80.71794021
4.22410356,6.475471638,8.1080451,15.93259763,17.77986129,20.35387874,28.04576018,29.49003778,32.12073426
5.228823768,8.015688897,10.0365766,19.72223076,22.0088736,25.19513157,34.71655828,36.50436318,39.76078151
48.88183619,74.9349393,93.82727643,184.3739427,205.7507007,235.5375413,324.5489216,341.2622763,371.7050134
3.519472369,5.395285219,6.755525826,13.27484905,14.81396695,16.95860739,23.36739064,24.5707454,26.76261012
24.3876016,37.38573645,46.81129873,91.98587058,102.6509335,117.5118646,161.9204681,170.2589158,185.4470798
2.569389798,3.938826435,4.931869701,9.691299759,10.81493235,12.38062648,17.05935687,17.93786567,19.53803588
49.17136002,75.3787739,94.38300908,185.4659771,206.9693483,236.9326143,326.471203,343.2835498,373.9065972
10.27590146,15.75276446,19.72429683,38.75894633,43.25275173,49.51451811,68.226421,71.73988938,78.13953783
14.47236823,22.18586941,27.7792939,54.58730271,60.91628578,69.73522875,96.08868786,101.0369845,110.0501177
7.698068402,11.80099467,14.77622054,29.03580006,32.4022805,37.09320773,51.11100549,53.74307821,58.53729813
20.38944131,31.25663162,39.13694524,76.90549242,85.82210005,98.24669547,135.3748489,142.3462721,155.044453
10.9846977,16.83933582,21.0848108,41.43240479,46.23617738,52.92985881,72.93244424,76.68825955,83.52933367
6.740247478,10.33267313,12.93771087,25.42306302,28.37067405,32.4779395,44.75159324,47.05617415,51.25388026
7.99124554,12.25042973,15.33896561,30.14161418,33.63630537,38.50588425,53.05754292,55.78985683,60.76666225
16.37694826,25.10555493,31.43508041,61.77105351,68.93293791,78.91246375,108.7340679,114.3335659,124.5328377
12.05739791,18.48376516,23.14382795,45.47844689,50.75132733,58.09867386,80.05459275,84.17717864,91.68631135
10.90177026,16.71220961,20.92563397,41.11961664,45.88712382,52.53027224,72.38185095,76.10931226,82.89874065
9.553706998,14.64565388,18.33806537,36.03495211,40.21293106,46.034618,63.43144089,66.69798131,72.64785991
20.34230566,31.18437355,39.04646971,76.72770479,85.6236993,98.01957194,135.0618937,142.0172005,154.6860263
6.820272082,10.45534935,13.09131579,25.72490217,28.70750915,32.86353873,45.28291327,47.61485568,51.86239968
9.202225594,14.10683947,17.66340694,34.70922425,38.73349513,44.34100189,61.09779471,64.24415893,69.97514116
